LN_EXPORT,EXPORT,PARTNER,YEAR,LN_GDP_NIGERIA,LN_GDP_PARTNER,LOG_DISTANCE,COCOA_PRICE,COCOA_PRICE_SQ,ELECTION_YEARS,PARTNER_GOV_MEAN,NIGERIA_GOV_MEAN,GDP_INTERACTION,NDVI,TEMP_C,SPEI
7.811163385025279,2468.0,Ghana,2003,26.185428330974926,23.856647258731684,6.980075940561763,1.75087716666666,3.0655708527546714,1,-0.16918,-1.3424088358000001,624.696527010868,0.469438653110368,29.0521601454497,0.002986471
11.983759998919021,160133.0,Ghana,2002,26.114530122760755,23.80595414315095,6.980075940561763,1.77785833333333,3.160780253402766,0,-0.21526,-1.3645533799999998,621.6813065723767,0.347834447034582,25.1379305207884,-0.16009416
8.586346050104554,5358.0,Ghana,1996,25.805218859306773,23.556285508848898,6.980075940561763,1.45556666666666,2.118674321111092,0,-0.25434,-1.0855012774000001,607.8751030681624,0.0,29.1998368435865,-0.049461573
16.880869402175477,21442155.0,Italy,2023,27.034361030801403,28.33133881055489,8.203304026795282,3.28066666666666,10.762773777777735,1,0.55576,-1.096374774,765.9196418904965,0.465897066568152,30.2023182049063,-0.038629677
16.178013293512034,10617491.0,Italy,2022,27.006160286311875,28.324210552055494,8.203304026795282,2.39297916666666,5.726349292100663,0,0.45009999999999994,-1.2040060877999998,764.9281701520569,0.518759891258585,28.5326593933733,0.056405585
14.9383275353292,3073500.0,Italy,2021,26.974160955765555,28.277124918829735,8.203304026795282,2.42653166666666,5.888055929336078,0,0.43198,-1.1461521864,762.7517189268023,0.525727734764067,31.246494201577,-0.43129632
14.187667731274837,1450861.0,Italy,2020,26.938338447082764,28.191579880399203,8.203304026795282,2.36986416666666,5.616256168450664,0,0.3928,-1.204169035,759.4343201761627,0.369476022320351,25.0687606808117,-0.039621525
13.427417183747114,678349.0,Italy,2019,26.956443896843833,28.284443488941623,8.203304026795282,2.34082166666666,5.479446075136081,1,0.45624000000000003,-1.2276788116,762.4480140631047,0.581521735116624,28.699880444532,0.11692938
14.915562143680607,3004321.0,Italy,2018,26.93459993021348,28.28016104636457,8.203304026795282,2.29376833333333,5.261373167002762,0,0.38132,-1.2190794946,761.7148237458371,0.414299783904049,29.5976912079003,-0.044339597
14.454641265966206,1894833.0,Italy,2017,26.91555487076009,28.271928559345305,8.203304026795282,2.02941083333333,4.11850833045068,0,0.39408,-1.1883052111999999,760.9546444412679,0.437908600562317,28.2491048874327,-0.10346242
14.89742046859326,2950309.0,Italy,2016,26.90752830381704,28.25601879399244,8.203304026795282,2.89076166666666,8.356503013469405,0,0.40919999999999995,-1.2041118978,760.2996254525377,0.333887066699011,30.6095941578635,-0.16095097
16.087350113825394,9697223.0,Italy,2015,26.923829132852337,28.24373237130293,8.203304026795282,3.135045,9.828507152024999,1,0.3762,-1.1771220682,760.4294244389704,0.53919834956766,28.5148864964499,-0.22214203
14.5161153611998,2014971.0,Italy,2014,26.89764793806328,28.234914685261266,8.203304026795282,3.06223999999999,9.377313817599937,0,0.3994,-1.2995489597999998,759.4527947654103,0.527583092626932,30.8980003998019,-0.3127437
15.988969853716895,8788634.0,Italy,2013,26.836461416210433,28.234928561530587,8.203304026795282,2.43884667208333,5.947973089931935,0,0.4628,-1.2232208966,757.7255709309735,0.507302411980817,26.1958487294239,-0.4004126
16.48156620236381,14383125.0,Italy,2012,26.77187912672076,28.25327610407272,8.203304026795282,2.391869053,5.721037566699118,0,0.45964,-1.2161760568,756.3932927921029,0.468022026993959,29.5116279546889,-0.038858492
17.10376034436206,26795924.0,Italy,2011,26.730448730035295,28.28502726714213,8.203304026795282,2.98007671316666,8.880857216358203,1,0.48018,-1.2252851128,756.071471191993,0.45442134632939,30.8158822479176,-0.39697862
16.605230327299843,16276458.0,Italy,2010,26.67873024612612,28.278096707504638,8.203304026795282,3.13300385383333,9.815713148134497,0,0.51476,-1.2660335304,754.4237139333834,0.410811777252926,26.1877344021035,-0.24233592
17.54008219960817,41453472.0,Italy,2009,26.601716836765984,28.262921380132592,8.203304026795282,2.88875032966666,8.344878467149238,0,0.46488000000000007,-1.2306422592,751.8422315340665,0.369743752902434,27.1019359539629,-0.29673287
15.387528598756218,4816358.0,Italy,2008,26.524413954980783,28.317431992038443,8.203304026795282,2.5771163235,6.641528544850156,0,0.50116,-1.1206364990000002,751.1032882988437,0.362161878138446,25.8030446151818,-0.06749237
14.490402623213466,1963821.0,Italy,2007,26.45895892167694,28.32771607755039,8.203304026795282,1.95226915516666,3.8113548542151445,1,0.47552000000000005,-1.2138171078,749.5218760408331,0.469697606676352,26.8089552767383,-0.1192396
13.34268535181168,623239.0,Italy,1998,25.859651811251265,28.195182638384217,8.203304026795282,1.67638333333333,2.8102610802777668,0,0.80518,-0.9959619995999999,729.1176057832527,0.0,27.7963848607815,-0.1563065
14.273449197040046,1580812.0,Italy,1996,25.805218859306773,28.158225622892687,8.203304026795282,1.45556666666666,2.118674321111092,0,0.85404,-1.0855012774000001,726.6291748884855,0.0,29.1998368435865,-0.049461573
19.49101695926369,291635986.0,Netherlands,2023,27.034361030801403,27.54458781124743,8.473032295630468,3.28066666666666,10.762773777777735,1,1.51688,-1.096374774,744.6503313338748,0.465897066568152,30.2023182049063,-0.038629677
19.32165707065593,246200566.0,Netherlands,2022,27.006160286311875,27.54384248072623,8.473032295630468,2.39297916666666,5.726349292100663,0,1.5184000000000002,-1.2040060877999998,743.8534249354186,0.518759891258585,28.5326593933733,0.056405585
19.10813504578445,198864659.0,Netherlands,2021,26.974160955765555,27.494983418438935,8.473032295630468,2.42653166666666,5.888055929336078,0,1.61204,-1.1461521864,741.6541082050769,0.525727734764067,31.246494201577,-0.43129632
18.785515089254325,144027540.0,Netherlands,2020,26.938338447082764,27.434106304540535,8.473032295630468,2.36986416666666,5.616256168450664,0,1.61814,-1.204169035,739.0292406249599,0.369476022320351,25.0687606808117,-0.039621525
18.617927094851517,121804407.0,Netherlands,2019,26.956443896843833,27.473553758115095,8.473032295630468,2.34082166666666,5.479446075136081,1,1.6079999999999999,-1.2276788116,740.5893105275526,0.581521735116624,28.699880444532,0.11692938
18.997279226123148,177997351.0,Netherlands,2018,26.93459993021348,27.450813375943977,8.473032295630468,2.29376833333333,5.261373167002762,0,1.6590400000000003,-1.2190794946,739.3766760400039,0.414299783904049,29.5976912079003,-0.044339597
18.447470891762226,102715223.0,Netherlands,2017,26.91555487076009,27.42847729023626,8.473032295630468,2.02941083333333,4.11850833045068,0,1.6530999999999998,-1.1883052111999999,738.2526855267511,0.437908600562317,28.2491048874327,-0.10346242
18.84126232693322,152284696.0,Netherlands,2016,26.90752830381704,27.401041651057724,8.473032295630468,2.89076166666666,8.356503013469405,0,1.6771999999999998,-1.2041118978,737.2943037799052,0.333887066699011,30.6095941578635,-0.16095097
19.894986284592726,436800132.0,Netherlands,2015,26.923829132852337,27.377087987231977,8.473032295630468,3.135045,9.828507152024999,1,1.65382,-1.1771220682,737.096039123298,0.53919834956766,28.5148864964499,-0.22214203
20.006007047830558,488088377.0,Netherlands,2014,26.89764793806328,27.356103654125135,8.473032295630468,3.06223999999999,9.377313817599937,0,1.7155200000000002,-1.2995489597999998,735.8148450458243,0.527583092626932,30.8980003998019,-0.3127437
20.98274676705922,1296257064.0,Netherlands,2013,26.836461416210433,27.340106198369796,8.473032295630468,2.43884667208333,5.947973089931935,0,1.71112,-1.2232208966,733.7117051076467,0.507302411980817,26.1958487294239,-0.4004126
